record_id,study,task,arm,display_name,seed,task_score,composite_score,generation_zero_task_score,path,skill_path,parameters_path,scene_bank_path,scene_index,cell_record_path,run_log_path,sha256,render_addressable,source,scene_config
s-misaligned-history-door_push-seed-07,semantic,door_push,misaligned-history,Misaligned-History,7,1.0,0.75,0.30805970341602884,data/skills/best/s-misaligned-history-door_push-seed-07.yaml,data/skills/best/s-misaligned-history-door_push-seed-07.yaml,data/parameters/s-misaligned-history-door_push-seed-07.json,data/scenes/s-misaligned-history-door_push-seed-07.json,0,data/records/semantic/s-misaligned-history-door_push-seed-07.json,data/logs/run/s-misaligned-history-door_push-seed-07.json,0d10756d3fc109dd7cb694901e74ad589c050e8fe78d34d4c6d7abc1aebc7f48,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""door""}"
s-misaligned-history-door_push-seed-08,semantic,door_push,misaligned-history,Misaligned-History,8,1.0,1.17,0.2531899264605239,data/skills/best/s-misaligned-history-door_push-seed-08.yaml,data/skills/best/s-misaligned-history-door_push-seed-08.yaml,data/parameters/s-misaligned-history-door_push-seed-08.json,data/scenes/s-misaligned-history-door_push-seed-08.json,0,data/records/semantic/s-misaligned-history-door_push-seed-08.json,data/logs/run/s-misaligned-history-door_push-seed-08.json,2c12b7366ac8a7ef7f3da381532b0bb0e04f50896e17630338c68dc42ca5ccfa,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""door""}"
s-misaligned-history-door_push-seed-09,semantic,door_push,misaligned-history,Misaligned-History,9,1.0,0.99,0.3205403368344431,data/skills/best/s-misaligned-history-door_push-seed-09.yaml,data/skills/best/s-misaligned-history-door_push-seed-09.yaml,data/parameters/s-misaligned-history-door_push-seed-09.json,data/scenes/s-misaligned-history-door_push-seed-09.json,0,data/records/semantic/s-misaligned-history-door_push-seed-09.json,data/logs/run/s-misaligned-history-door_push-seed-09.json,9806d8efa88b348806e7b1e954ba1fb2379dd55ed83d2e28f1b0d654369664d9,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""door""}"
s-misaligned-history-grasp_place-seed-00,semantic,grasp_place,misaligned-history,Misaligned-History,0,0.953635160319816,-0.026649665234087516,0.1796291713601933,data/skills/best/s-misaligned-history-grasp_place-seed-00.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-00.yaml,data/parameters/s-misaligned-history-grasp_place-seed-00.json,data/scenes/s-misaligned-history-grasp_place-seed-00.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-00.json,data/logs/run/s-misaligned-history-grasp_place-seed-00.json,5e303b4a729e81ecff2ab1bcc9899a0365abac61a0f4a4b3681b7da447a0c146,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-01,semantic,grasp_place,misaligned-history,Misaligned-History,1,0.4135026426182605,-0.12646546584188245,0.15923132083737143,data/skills/best/s-misaligned-history-grasp_place-seed-01.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-01.yaml,data/parameters/s-misaligned-history-grasp_place-seed-01.json,data/scenes/s-misaligned-history-grasp_place-seed-01.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-01.json,data/logs/run/s-misaligned-history-grasp_place-seed-01.json,14571367202255df9a349edeb2531996903fad344faa0a5ddbfdaf0dd4f1f33f,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-02,semantic,grasp_place,misaligned-history,Misaligned-History,2,1.0,0.17810888707971173,0.1556797365129399,data/skills/best/s-misaligned-history-grasp_place-seed-02.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-02.yaml,data/parameters/s-misaligned-history-grasp_place-seed-02.json,data/scenes/s-misaligned-history-grasp_place-seed-02.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-02.json,data/logs/run/s-misaligned-history-grasp_place-seed-02.json,324ce6f1236f85efe8e879a10b3f9530a7907c4da0b463078e3c04e29b3bf209,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-03,semantic,grasp_place,misaligned-history,Misaligned-History,3,1.0,0.45368938902937683,0.17232226436243903,data/skills/best/s-misaligned-history-grasp_place-seed-03.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-03.yaml,data/parameters/s-misaligned-history-grasp_place-seed-03.json,data/scenes/s-misaligned-history-grasp_place-seed-03.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-03.json,data/logs/run/s-misaligned-history-grasp_place-seed-03.json,a6a377d871f01f641e92995320af4dc6423d47232b8968d5f5f7c9103ffaa166,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-04,semantic,grasp_place,misaligned-history,Misaligned-History,4,0.35035010452882376,-0.04083795860085426,0.20265823861231982,data/skills/best/s-misaligned-history-grasp_place-seed-04.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-04.yaml,data/parameters/s-misaligned-history-grasp_place-seed-04.json,data/scenes/s-misaligned-history-grasp_place-seed-04.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-04.json,data/logs/run/s-misaligned-history-grasp_place-seed-04.json,cb672934afb1163e36b45f9e96156503825555353a69e4c7cc4852ac1c1a24f8,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-05,semantic,grasp_place,misaligned-history,Misaligned-History,5,1.0,0.5586318996025545,0.22074329484855068,data/skills/best/s-misaligned-history-grasp_place-seed-05.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-05.yaml,data/parameters/s-misaligned-history-grasp_place-seed-05.json,data/scenes/s-misaligned-history-grasp_place-seed-05.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-05.json,data/logs/run/s-misaligned-history-grasp_place-seed-05.json,bd188f9fca8571754f5a3e139a3c060daca53c86ac2ad806c94fbde7f3298de2,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-06,semantic,grasp_place,misaligned-history,Misaligned-History,6,1.0,0.5095740741404224,0.24926784859840012,data/skills/best/s-misaligned-history-grasp_place-seed-06.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-06.yaml,data/parameters/s-misaligned-history-grasp_place-seed-06.json,data/scenes/s-misaligned-history-grasp_place-seed-06.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-06.json,data/logs/run/s-misaligned-history-grasp_place-seed-06.json,0f20fb9ca1699400e3bf7cb94f4ab123e9fd2d5d371e93039519ce8eb7dd02be,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-07,semantic,grasp_place,misaligned-history,Misaligned-History,7,1.0,0.3363001823999415,0.1901954536167516,data/skills/best/s-misaligned-history-grasp_place-seed-07.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-07.yaml,data/parameters/s-misaligned-history-grasp_place-seed-07.json,data/scenes/s-misaligned-history-grasp_place-seed-07.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-07.json,data/logs/run/s-misaligned-history-grasp_place-seed-07.json,56fe02b834e6cc70775bb2d1872439cea603e13de46ac5268560770f11edc5e3,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-08,semantic,grasp_place,misaligned-history,Misaligned-History,8,0.34532084886192327,0.14480300006877544,0.14711914047219357,data/skills/best/s-misaligned-history-grasp_place-seed-08.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-08.yaml,data/parameters/s-misaligned-history-grasp_place-seed-08.json,data/scenes/s-misaligned-history-grasp_place-seed-08.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-08.json,data/logs/run/s-misaligned-history-grasp_place-seed-08.json,f5167ea0f152e0320213311ad079f48908eb1982fb35ba00af115f9e56b06e61,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-grasp_place-seed-09,semantic,grasp_place,misaligned-history,Misaligned-History,9,1.0,0.4498679648932957,0.13032826320640337,data/skills/best/s-misaligned-history-grasp_place-seed-09.yaml,data/skills/best/s-misaligned-history-grasp_place-seed-09.yaml,data/parameters/s-misaligned-history-grasp_place-seed-09.json,data/scenes/s-misaligned-history-grasp_place-seed-09.json,0,data/records/semantic/s-misaligned-history-grasp_place-seed-09.json,data/logs/run/s-misaligned-history-grasp_place-seed-09.json,677b7229b6fc8ce5e54bfa1d99f6d8115a6cce160e356b6e34fe26ba98bfbfbf,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""grasp_target_box"",""gripper"":""franka_hand"",""target_markers"":[[0.6,0.2,0.1]]}"
s-misaligned-history-obstacle_reach-seed-00,semantic,obstacle_reach,misaligned-history,Misaligned-History,0,0.8513172760425891,0.42131727604258906,1.458959563492112e-38,data/skills/best/s-misaligned-history-obstacle_reach-seed-00.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-00.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-00.json,data/scenes/s-misaligned-history-obstacle_reach-seed-00.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-00.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-00.json,2a1d5a02cb200ecb4f4f89548da3086b5b39e2789c9b1d6b58f0aa06d58bf2a5,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-01,semantic,obstacle_reach,misaligned-history,Misaligned-History,1,0.9678203408863658,0.7078203408863658,1.6152406920023015e-42,data/skills/best/s-misaligned-history-obstacle_reach-seed-01.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-01.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-01.json,data/scenes/s-misaligned-history-obstacle_reach-seed-01.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-01.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-01.json,c9821b7ab0eb564acef104896310ecde334a4f6e57fa2f0b925dc9c29bee03f4,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-02,semantic,obstacle_reach,misaligned-history,Misaligned-History,2,0.9560825597088128,0.6260825597088128,1.888210442672374e-33,data/skills/best/s-misaligned-history-obstacle_reach-seed-02.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-02.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-02.json,data/scenes/s-misaligned-history-obstacle_reach-seed-02.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-02.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-02.json,9ec842993ebdefd1e1e5a1a6810cbd8b21eeceaad0db13eb83a01e0968af04d2,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-03,semantic,obstacle_reach,misaligned-history,Misaligned-History,3,0.9517641962673359,0.6217641962673358,1.337445518838267e-38,data/skills/best/s-misaligned-history-obstacle_reach-seed-03.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-03.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-03.json,data/scenes/s-misaligned-history-obstacle_reach-seed-03.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-03.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-03.json,9429a15b391c5b3a2719d436cfbf0e58eab1e592691a54f4231080a39b5665d5,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-04,semantic,obstacle_reach,misaligned-history,Misaligned-History,4,0.9645786226599835,0.38457862265998344,4.3842597541789354e-36,data/skills/best/s-misaligned-history-obstacle_reach-seed-04.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-04.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-04.json,data/scenes/s-misaligned-history-obstacle_reach-seed-04.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-04.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-04.json,37761cc140a78cf687d941325e7ba51bc14db7436cc116bef4e29b3efaf70786,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-05,semantic,obstacle_reach,misaligned-history,Misaligned-History,5,0.928351174155228,0.498351174155228,7.846352038225177e-36,data/skills/best/s-misaligned-history-obstacle_reach-seed-05.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-05.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-05.json,data/scenes/s-misaligned-history-obstacle_reach-seed-05.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-05.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-05.json,56d9e2d6d6ebaf06ce1a9bb411e69f53f0b464f7db34b9cb830db90fd9c12953,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-06,semantic,obstacle_reach,misaligned-history,Misaligned-History,6,0.9718158357604313,0.6418158357604312,7.824127747959763e-36,data/skills/best/s-misaligned-history-obstacle_reach-seed-06.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-06.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-06.json,data/scenes/s-misaligned-history-obstacle_reach-seed-06.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-06.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-06.json,e390672db9bd9d07cdcc42b8652bcc31ad20373a1d09011bb33ff7730e3afb91,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-07,semantic,obstacle_reach,misaligned-history,Misaligned-History,7,0.9377230645525768,0.7877230645525768,4.549823265528709e-44,data/skills/best/s-misaligned-history-obstacle_reach-seed-07.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-07.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-07.json,data/scenes/s-misaligned-history-obstacle_reach-seed-07.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-07.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-07.json,47b756d1112d51138ab7ff4ad4b0d8df48f009df5a36b73566122e4d6fd21e84,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-08,semantic,obstacle_reach,misaligned-history,Misaligned-History,8,0.8306378440765076,0.7306378440765077,1.5308617073471965e-42,data/skills/best/s-misaligned-history-obstacle_reach-seed-08.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-08.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-08.json,data/scenes/s-misaligned-history-obstacle_reach-seed-08.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-08.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-08.json,32e3fa44ff29b771d8931d317310eba90cb0493cf70dd26df9f1b8b275ae2fb4,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-obstacle_reach-seed-09,semantic,obstacle_reach,misaligned-history,Misaligned-History,9,0.9634741113535861,0.813474111353586,1.2644639184679058e-17,data/skills/best/s-misaligned-history-obstacle_reach-seed-09.yaml,data/skills/best/s-misaligned-history-obstacle_reach-seed-09.yaml,data/parameters/s-misaligned-history-obstacle_reach-seed-09.json,data/scenes/s-misaligned-history-obstacle_reach-seed-09.json,0,data/records/semantic/s-misaligned-history-obstacle_reach-seed-09.json,data/logs/run/s-misaligned-history-obstacle_reach-seed-09.json,7432d70a9be00e0d720c4e860fc8bf01b4e2d7eb95d6ac50a626d299f5e85514,true,misaligned-history,"{""robot"":""panda"",""object_xml"":""obstacle_block"",""target_markers"":[[0.7,0,0.15]]}"
s-misaligned-history-peg_channel-seed-00,semantic,peg_channel,misaligned-history,Misaligned-History,0,0.7438359985899637,0.18839769782773053,0.7438359985899637,data/skills/best/s-misaligned-history-peg_channel-seed-00.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-00.yaml,data/parameters/s-misaligned-history-peg_channel-seed-00.json,data/scenes/s-misaligned-history-peg_channel-seed-00.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-00.json,data/logs/run/s-misaligned-history-peg_channel-seed-00.json,7cf461dd424474091d4abb2cad097c94d53cc40b6667a9c12ad13ecbdc4fcc2d,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-01,semantic,peg_channel,misaligned-history,Misaligned-History,1,0.3470305386864081,0.04536124141226039,0.30247644446864946,data/skills/best/s-misaligned-history-peg_channel-seed-01.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-01.yaml,data/parameters/s-misaligned-history-peg_channel-seed-01.json,data/scenes/s-misaligned-history-peg_channel-seed-01.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-01.json,data/logs/run/s-misaligned-history-peg_channel-seed-01.json,ea6efd2f5cf5e65d0dd5aba5835df97a15849c33f08b04a4ec60676766ae756e,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-02,semantic,peg_channel,misaligned-history,Misaligned-History,2,0.38365229546559415,0.3710871304388116,0.13289365613836948,data/skills/best/s-misaligned-history-peg_channel-seed-02.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-02.yaml,data/parameters/s-misaligned-history-peg_channel-seed-02.json,data/scenes/s-misaligned-history-peg_channel-seed-02.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-02.json,data/logs/run/s-misaligned-history-peg_channel-seed-02.json,78d6440040614aa05b0ab329b4c8389dc5930589db9c21cb02d7000a8f1acd67,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-03,semantic,peg_channel,misaligned-history,Misaligned-History,3,0.30821275220346545,-0.5565749513089377,0.09324203510185725,data/skills/best/s-misaligned-history-peg_channel-seed-03.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-03.yaml,data/parameters/s-misaligned-history-peg_channel-seed-03.json,data/scenes/s-misaligned-history-peg_channel-seed-03.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-03.json,data/logs/run/s-misaligned-history-peg_channel-seed-03.json,1615c11de7ac06adead08b0d12e014591b546589ecab1837db12587300993820,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-04,semantic,peg_channel,misaligned-history,Misaligned-History,4,0.60562187210351,0.30469896610136554,0.605228387565611,data/skills/best/s-misaligned-history-peg_channel-seed-04.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-04.yaml,data/parameters/s-misaligned-history-peg_channel-seed-04.json,data/scenes/s-misaligned-history-peg_channel-seed-04.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-04.json,data/logs/run/s-misaligned-history-peg_channel-seed-04.json,89ed5aaef5bcac10e5a34a4a88e921910fe4744f577b393fcfe2ed2e3909094e,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-05,semantic,peg_channel,misaligned-history,Misaligned-History,5,0.7905852061724171,0.4906114422724825,0.0006536024758250197,data/skills/best/s-misaligned-history-peg_channel-seed-05.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-05.yaml,data/parameters/s-misaligned-history-peg_channel-seed-05.json,data/scenes/s-misaligned-history-peg_channel-seed-05.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-05.json,data/logs/run/s-misaligned-history-peg_channel-seed-05.json,52e9bbf9b253ca44cd98e938b9bc6b72ce2273acbd9872c3d7f4dc9492a8fe0b,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-06,semantic,peg_channel,misaligned-history,Misaligned-History,6,0.9141466369855094,0.5748840287052552,0.0,data/skills/best/s-misaligned-history-peg_channel-seed-06.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-06.yaml,data/parameters/s-misaligned-history-peg_channel-seed-06.json,data/scenes/s-misaligned-history-peg_channel-seed-06.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-06.json,data/logs/run/s-misaligned-history-peg_channel-seed-06.json,bf6e3f47bb19fe24a06a58e91ba416c12561cc7fd9acf37791af74eebd2104cd,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-07,semantic,peg_channel,misaligned-history,Misaligned-History,7,0.2619397053726838,-0.13142361629138144,0.26193055973030105,data/skills/best/s-misaligned-history-peg_channel-seed-07.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-07.yaml,data/parameters/s-misaligned-history-peg_channel-seed-07.json,data/scenes/s-misaligned-history-peg_channel-seed-07.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-07.json,data/logs/run/s-misaligned-history-peg_channel-seed-07.json,579c197c4f2480d7cbdf1294cce48ccaea8cc331fb89eeb6bc77e6ba931ff824,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-08,semantic,peg_channel,misaligned-history,Misaligned-History,8,0.2214515150737234,0.01572440864088237,0.0,data/skills/best/s-misaligned-history-peg_channel-seed-08.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-08.yaml,data/parameters/s-misaligned-history-peg_channel-seed-08.json,data/scenes/s-misaligned-history-peg_channel-seed-08.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-08.json,data/logs/run/s-misaligned-history-peg_channel-seed-08.json,8d4a0d53a3e771fc89498f897a807d92f065c7005126638ccf324033b95e0656,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_channel-seed-09,semantic,peg_channel,misaligned-history,Misaligned-History,9,0.19547228050127666,0.2976700889952103,0.05544145848051566,data/skills/best/s-misaligned-history-peg_channel-seed-09.yaml,data/skills/best/s-misaligned-history-peg_channel-seed-09.yaml,data/parameters/s-misaligned-history-peg_channel-seed-09.json,data/scenes/s-misaligned-history-peg_channel-seed-09.json,0,data/records/semantic/s-misaligned-history-peg_channel-seed-09.json,data/logs/run/s-misaligned-history-peg_channel-seed-09.json,1dae6b5759b5b951645d1aba3f5a52b0088364f4e997fb9b0dbed22eb128c4d3,true,misaligned-history,"{""robot"":""panda_pusher"",""object_xml"":""peg_channel""}"
s-misaligned-history-peg_insert-seed-00,semantic,peg_insert,misaligned-history,Misaligned-History,0,0.8877529755602825,0.2029383656220265,0.5957325297447512,data/skills/best/s-misaligned-history-peg_insert-seed-00.yaml,data/skills/best/s-misaligned-history-peg_insert-seed-00.yaml,data/parameters/s-misaligned-history-peg_insert-seed-00.json,data/scenes/s-misaligned-history-peg_insert-seed-00.json,0,data/records/semantic/s-misaligned-history-peg_insert-seed-00.json,data/logs/run/s-misaligned-history-peg_insert-seed-00.json,6e185ad8a502c14b4e6c3184f3c4d323a176980c832d50adf35958d6ebe2942e,true,misaligned-history,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
s-misaligned-history-peg_insert-seed-01,semantic,peg_insert,misaligned-history,Misaligned-History,1,0.9574542333923556,0.7474542333923555,0.9574542333923556,data/skills/best/s-misaligned-history-peg_insert-seed-01.yaml,data/skills/best/s-misaligned-history-peg_insert-seed-01.yaml,data/parameters/s-misaligned-history-peg_insert-seed-01.json,data/scenes/s-misaligned-history-peg_insert-seed-01.json,0,data/records/semantic/s-misaligned-history-peg_insert-seed-01.json,data/logs/run/s-misaligned-history-peg_insert-seed-01.json,fb53a2953833d3dd9e9006e958ae014924f1d6fd653bac5b6ae0d00535b148f6,true,misaligned-history,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
s-misaligned-history-peg_insert-seed-02,semantic,peg_insert,misaligned-history,Misaligned-History,2,0.856594632649232,0.2388825621426558,0.10123955520393668,data/skills/best/s-misaligned-history-peg_insert-seed-02.yaml,data/skills/best/s-misaligned-history-peg_insert-seed-02.yaml,data/parameters/s-misaligned-history-peg_insert-seed-02.json,data/scenes/s-misaligned-history-peg_insert-seed-02.json,0,data/records/semantic/s-misaligned-history-peg_insert-seed-02.json,data/logs/run/s-misaligned-history-peg_insert-seed-02.json,f75407c74accc57c3902519e81f6a1b42f508b7bbb87469a643ed6ae16e2b2d0,true,misaligned-history,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
s-misaligned-history-peg_insert-seed-03,semantic,peg_insert,misaligned-history,Misaligned-History,3,0.9564117873877386,0.7464117873877385,0.9564117873877386,data/skills/best/s-misaligned-history-peg_insert-seed-03.yaml,data/skills/best/s-misaligned-history-peg_insert-seed-03.yaml,data/parameters/s-misaligned-history-peg_insert-seed-03.json,data/scenes/s-misaligned-history-peg_insert-seed-03.json,0,data/records/semantic/s-misaligned-history-peg_insert-seed-03.json,data/logs/run/s-misaligned-history-peg_insert-seed-03.json,a2ccf01cf610f630dd984b401f875695dee1b6e5b29e0041ee75a923859c7de0,true,misaligned-history,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
s-misaligned-history-peg_insert-seed-04,semantic,peg_insert,misaligned-history,Misaligned-History,4,0.9615133264950506,0.13906864108694422,0.9614830983485989,data/skills/best/s-misaligned-history-peg_insert-seed-04.yaml,data/skills/best/s-misaligned-history-peg_insert-seed-04.yaml,data/parameters/s-misaligned-history-peg_insert-seed-04.json,data/scenes/s-misaligned-history-peg_insert-seed-04.json,0,data/records/semantic/s-misaligned-history-peg_insert-seed-04.json,data/logs/run/s-misaligned-history-peg_insert-seed-04.json,7b625dbd95531ff59151a7314b895b384c7230bcae5de391fdc6dbbb316b8abc,true,misaligned-history,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
s-misaligned-history-peg_insert-seed-05,semantic,peg_insert,misaligned-history,Misaligned-History,5,0.9642194229247858,0.6642194229247858,0.9642194229247858,data/skills/best/s-misaligned-history-peg_insert-seed-05.yaml,data/skills/best/s-misaligned-history-peg_insert-seed-05.yaml,data/parameters/s-misaligned-history-peg_insert-seed-05.json,data/scenes/s-misaligned-history-peg_insert-seed-05.json,0,data/records/semantic/s-misaligned-history-peg_insert-seed-05.json,data/logs/run/s-misaligned-history-peg_insert-seed-05.json,14808f81961014445485636098c4a4036fe44d8cfeef5e8f3f6bbc32f32719f6,true,misaligned-history,"{""robot"":""panda_peg"",""object_xml"":""peg_socket""}"
