cell_id,source_container_path,source_container_original_sha256,entry_index,entry_iteration,evidence_field,configuration_count,configuration_sha256s,public_path,public_sha256,derivation
p-scaffold-bandit-fixed-push_to_goal-seed-06,data/logs/run/p-scaffold-bandit-fixed-push_to_goal-seed-06.json,b899f5510784a8f7d61bcdfef11c151d5b67e8737112af54ae7753c9f98ed3b4,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-bandit-fixed-push_to_goal-seed-06.json,06f60a2d03d177d2fe9fa0f695e3068f8e9ef87b84dac03c78079f25e10747d5,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-bandit-fixed-push_to_goal-seed-07,data/logs/run/p-scaffold-bandit-fixed-push_to_goal-seed-07.json,50bec62b9fb865089ce0153f9073f4145a43ba1ba428fcdd15c7915c501784b3,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-bandit-fixed-push_to_goal-seed-07.json,2d0c3adcdf2dcae1254e66cf79ff95e54c8e75e73a538182ad7c5c95764b6748,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-bandit-fixed-push_to_goal-seed-08,data/logs/run/p-scaffold-bandit-fixed-push_to_goal-seed-08.json,758511155d67b700bc3b7493856e912528caf11a0ff7b228b44186e2b1ce3744,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-bandit-fixed-push_to_goal-seed-08.json,501a72d4ad4aa05b46c45a8131b0b603b8099a3623b2d6b89f2a376233fd439d,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-bandit-fixed-push_to_goal-seed-09,data/logs/run/p-scaffold-bandit-fixed-push_to_goal-seed-09.json,f6e456be9fd88e3617c7eccdee60fb16a52ef0dc68ee4adea15e9f932e092442,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-bandit-fixed-push_to_goal-seed-09.json,b7ca0096b24d5a2a36ece8b204878c058ab64b7eb3569f5b2d2bdd9f709e8269,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-00,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-00.json,e962a30ee495beed4ee6eb201f6007aafeb5506de62902eae4a178fc16c03eea,11,11,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-00.json,a640e4ea912af06c5de39be21609fdc68665dec5f4ecf99365bce77f66202876,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-01,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-01.json,a2ea13eedcec391dcc1c3bae645f6bb806035864dcd59713882b59011b7cd8b9,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-01.json,0bbc14eec60cea4894af2cd2077c0b92d68c78c1dda9a3cb0da93ad74a49c4d4,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-02,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-02.json,23f40c2bdd8a348cd632a3e65d3bb7fa6b6dc6a5d83b7b204a274f48e014311b,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-02.json,3b6a830be9d813b2a32f970cc9dd26d283d889ab66bbae272ddc1832ca302db4,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-03,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-03.json,6c9d194a3d8e333390ba4fb1a99aa6ee70f55e2700f552ade8990a78ee4ce778,2,2,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-03.json,470a3a4a6414379d5be5c68b8ac8ceb55d31ecb9a28e010d02745d1d8ec8e25a,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-04,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-04.json,4f5761d423feb7543b88ae6490a02d0ab75b72ff7b037b8125b046841b3ea35d,1,1,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-04.json,6040f1dc9551179c8151024dc35781804c7a2cad89f83da603ce263f76014dbe,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-05,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-05.json,5e3c8a0d46ed8b19b92b3e17b9d25f0e8755db68879003ed2207af50c9c9bbb8,13,13,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-05.json,2f1a24ba55d81d8bd26073859cfd88b61d06c6f09294752c226756cbbb7545b3,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-06,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-06.json,1f29ae595f4b3f99709f67f6ae17256fab8e21e8bddfa23270e4693db8836fbf,9,9,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-06.json,60fbeaf1359d1dfb0522832d94a744e281e740ca964a560addba1ce326367180,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-07,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-07.json,4cd5b06b8520ea3d8c4120e25acefcf0cf3183fb5b9808e6b579b3720917140d,1,1,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-07.json,2b6abe2195f10c63cc14db59b774b7a685a4bbdb1c52d61d11ed4e8c19aa3252,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-08,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-08.json,836cc39198d69de30b087889f94dc5dd677fa7e405b402150f02ab4c6e6a9a0e,2,2,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-08.json,7d8a06ca17d15bb408da7a01cf8f3560f3f12425b48aff1ca1f86278e650a575,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-door_push-seed-09,data/logs/run/p-scaffold-mapqd-fixed-door_push-seed-09.json,d55416aa17748590e02d62ccecb09c0826eea913def8d539a912fc9bf8ea7ee6,11,11,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-door_push-seed-09.json,d5cc99537fe41aa8c50bd614014d1938bde590133d70a3375e224bd77bcb74e4,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-00,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-00.json,03f177b8e1d3c6ff87def324c493ad0f6fdf383df03d23e3cda5c86648375381,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-00.json,49e4e792e69d5c95f4bf64fb2399cc58652e9c56c37e3aedf32bbecfc3b9bc55,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-01,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-01.json,bd10218bbdd7cef16bbf63e1571abf60c3ba4d1da58e26a0825bf9057c2db892,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-01.json,7ad298f569ab6f0624acae76dfdbe2607100590493ed4e3b365afd7f589a78a5,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-02,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-02.json,5b451d964649b2f03851a6fd9b459ed3713c854a057f5c7e0e895257a591c125,8,8,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-02.json,2bf934f55e34aa92acd12882d730ab1f9582165def5dd31b9d10e21e9c02ccdb,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-03,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-03.json,83d211d852b2269f484c95b8289c9bb31f9f1748caff62c1fc1ab62d589dba0d,13,13,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-03.json,6e40fe1e353915fd0b466a8badbb59254aec6e29785ac73699bb4d5080c39b90,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-04,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-04.json,d7f1cbedae96ff029ee67d20d37483aab24b4da8d59fc31dd75b4e691b77c556,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-04.json,b7519e8f639437803c804fc2d49078f44b9cdbd968c8972279ae20d2287cc20f,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-05,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-05.json,f287b65c686cce9e57958f3d1432e7b6b5a3bf38a216cb45f27cff0a28346eca,3,3,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-05.json,99af5e4376dfa4d6d2fb8364961bc704fc871125c7f3cbbdbae8f35c13536130,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-06,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-06.json,cd851277c590a496dc7927c53de3c7e083cabc5fb75e6d285d2a82fd57a38512,9,9,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-06.json,198f9d1165f0b6c9736d2a17ac2945f7b6b93ad05364ec02d2a5310ed2339d9e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-07,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-07.json,3baf29135b0de4a6c937594630dbdc5223fbaac607d6fee9d969a8c6d4ef6991,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-07.json,d202c44c1829619cce447a133d298513f9cea9efc2d5b8acb304f63c2d43d06e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-08,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-08.json,5cd90a67eeb108ae9bc794deb7b2993f25963556c5eb69bbbe31117218bd414a,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-08.json,b09b6a173f3bf760c5806aa2277542ecc8e010cfb2188ae9fe45b26e19dcfb82,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-grasp_place-seed-09,data/logs/run/p-scaffold-mapqd-fixed-grasp_place-seed-09.json,78810f211ea3393340f0d72817ae4488e078e80c3e125aa461616ad2c63ad08e,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-grasp_place-seed-09.json,8fa55b593417c8d818d15d500d0a3f8ebadc217a19272ac090482bf2f4f321bc,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-00,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-00.json,2c8429e232f0c22495613b69c90ea0c6262e189d2e4a5b841998c6255290d47c,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-00.json,d8104edd410da81e08db965f030ffa20be6416011d3b0d2b6c692c6595df0bb9,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-01,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-01.json,cd08c22fefc8f07e41bdcd5c07b1c0fac54981a0320f2c9b12dc7fea81329a0f,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-01.json,d4c52bd1fa281734c91a5abcc7b520810f4e42f37893126b8a63d485d508db31,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-02,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-02.json,37c3909dd950a660625a5b5bdc64e27cc612a084cd48afe2e46ff5047a3ea968,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-02.json,32bff9563941151e33b95d67959d6dc2d11c6c47610eb28831bf282a427872c2,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-03,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-03.json,2ef5846a1b4d0ede3b91f0f803179044bba7cb70068de07ccd1d460d391d650f,15,15,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-03.json,4c14cb9554541c45de334bee1e79777738bf582a6a405b2e619aaf04025295b6,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-04,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-04.json,711df419c50e3a9948ec49d7fac6f36289bb972a33bfe247b84cb91a4583a1c5,5,5,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-04.json,11e0624354ea9fb6db98e402945d3e69da66cfc1c4679cde5b5272e7dcf0a38c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-05,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-05.json,3dcff78da4afedcfdc8684a63acbd542029be3a7a1f9809642eb97a0504891c6,13,13,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-05.json,5130e72273c90727c2d7f7018bffa13ea8be1f6de41508389ffb1bcf7d5cbcb1,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-06,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-06.json,a2a19f196f8d10be92a853505fa96ab3efcc7a246b11f6bf0f2b2b72e3cbbecf,13,13,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-06.json,d384f749b7eab60883e284315313a748fb97ae2c667fafdf92b5c7daf31e8b38,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-07,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-07.json,3e41b8911fd82bfb343092b3cd8c914cbe2365571f49a2f0e2b3f208980f0345,10,10,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-07.json,ca335dd1cbffb1c71bc33ceca837e4424a53d3cf16aff1c8f597c47f67225dff,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-08,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-08.json,d1bc70dd3164c1cca54eb420f7b066e455cc8045e3d0c5409544ca8ee84c4d61,11,11,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-08.json,c90bfa986aaf013abc9ed8116f585090d59f15dacf97fed0df7bf77b47ac905d,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-obstacle_reach-seed-09,data/logs/run/p-scaffold-mapqd-fixed-obstacle_reach-seed-09.json,4823fbb71ff207149c21a70a8952ea3dae02bc906d5bc1889862dc692c4c76b2,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-obstacle_reach-seed-09.json,508d741a3addd04e3d117250681903e163921b5cb3a7738a5fb163d4f93e10d9,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-00,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-00.json,46d64c56616e9c5e4de978fd1c79ba5eb6b22598f53306452404dc279a4196a7,8,8,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-00.json,cf0feee8673f60365914a6acc76d78854307cc9e9ae0f6f1683750cea0018c8e,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-01,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-01.json,d13ca5b4f55678a5c7115cc28249f57e5e6c11d61ec3e3694a43697437adb019,3,3,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-01.json,cdfedbef22f3836973fcf85cc8ab5593389804ecc9116ca5b42b6182861be6ce,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-02,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-02.json,750f56761d5a1391d643aff5f7841fa8ee06ec88cbb544e1478aa5631942f6b2,3,3,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-02.json,95935f9f81a07c404d78601ad6a5e67773bed0854fcaeb9e0d3d9b7d18b69d11,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-03,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-03.json,2ca13826d9a70ed1235110467064165eaaa5b9bc1aeb5797ce7578a43dcb7bb0,6,6,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-03.json,7b9ccd2b14d61e45b87192b03ed935e569a372ed52b14bbc49e18d7b15d8c7d8,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-04,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-04.json,cdb6c387f66f95a664fb8563fda3d841ce503f0de8c74ff524672ce952ea3e85,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-04.json,e3a24837f058114540166629fbfcac6e2aa645792338a10d5654873ee6d11b25,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-05,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-05.json,89a8f1ea3d41ebd6d37b8f2f87801e87387bf151557a2274ae8ff21c81e47356,2,2,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-05.json,7366496f27a5130647ba76415c6aa353cdc17e2a4d2c18c75396eaf2713a785c,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-06,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-06.json,7a30c749ef4836c6620a2bf223263e9df09f364750fe402c6b92cfd6eda28305,3,3,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-06.json,402086133ad36ede5ea34f73a88fc42de41651b769b870f4ba753d4ecf75175a,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-07,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-07.json,7d53389be2b71f00fd9d9d1b98e964be48472c020af66f551a82a33845f91766,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-07.json,0f212b462e325c78c571d9b0c88d8bc9d7e1c28025739bd67d75349a0e004571,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-08,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-08.json,72b3ea2506b4ea7ec61bc8bc9e252361c7796d26a7ce88ad22e20c173e0fa2d1,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-08.json,5798d4042af26313d548471a9e79bb2e9659ebba755c12a060ffc9c8d1aee54f,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_channel-seed-09,data/logs/run/p-scaffold-mapqd-fixed-peg_channel-seed-09.json,185eef94c87eacde7e62ae9a60523eb9f7a18cabeb053375aad61db816283a6d,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_channel-seed-09.json,077571709fde8e59aa6b8e130990b4e698809526d39e947df736c984f08f9daf,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-00,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-00.json,f8b1ea346aac8c2e3de8f86c631443e011e41776cd4d8508016574f95aa0f44e,4,4,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-00.json,bab6b78e715e6a828aa277ca55b76ac5f895fe07a1a38897b2801f37f3430fd9,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-01,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-01.json,457a90afa37e874582d49f393d3a0be4d699af7ad067bddc484ea5451d4a5d7b,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-01.json,5287e911885b9198352764795c1867f66a105c194957d4d7262f0c812f3904b3,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-02,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-02.json,8a538fdde909e0796b43b8fdfff1b7511a0ba88eea5d7171b054a47f781e1c59,9,9,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-02.json,5f1e5d382bc34b8dd60e381ce200a166209c74b224202aa5845ba38812c363f1,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-03,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-03.json,471cd82993457894328606039175fdb98f682a221eb5a1bf7785ba71ec346e15,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-03.json,ceaf5081d5ccf8c1620e9215008f33cecfafc3c27784bbf252bfc2291ac20eb0,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-04,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-04.json,d6b9d08f66fb5bbe5aa3a07f6d93032aa9e82fa674b70d2725a479805b6d1df1,12,12,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-04.json,d78bf637453d9b0950645f86eb1fdb27b94dcb695c8561305ac8d705b9f65414,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-05,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-05.json,a956e02dfa6382a1f1dc6b27857104c345bad500b2bfb26aa687565279d3cad8,13,13,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-05.json,2e3555654e6e978883aef0494fde476370024c475f640dbd455b333e723da55f,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-06,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-06.json,2d3aa4286594b2eaf3402d43e1176a13f22bac840c77443853a94a81106293ab,3,3,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-06.json,901428a48477464bcd09571f71970a14c274dd1b45c1c7cf544436f7819b0918,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-07,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-07.json,2b8405f89322df0355cb3110fe193811ce2e9b69ef16fd39e9ca1a549f0c53b0,14,14,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-07.json,864ebaa900506cbcced42caaa7694274c693ed217561280de84ff6cc5da8e28d,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
p-scaffold-mapqd-fixed-peg_insert-seed-08,data/logs/run/p-scaffold-mapqd-fixed-peg_insert-seed-08.json,230edb64e06d85a867dab7cc719086a831c99a1b8492350719ed12f81e0e35cd,7,7,posthoc_diagnostics.randomised_config_results[*].randomisation_debug,3,||,data/scenes/p-scaffold-mapqd-fixed-peg_insert-seed-08.json,3107eb11302022026a220542c5155872fbdd0efdce17201184d6752440fb5b96,lossless reconstruction of frozen body and qpos deltas; public bytes are derived and are not claimed source-identical
